Status,Server,Name,Model,Processor,Proc. Count,Memory,Serial Number,iLO,iLO FW,ROM Version,Appliance Name
OK,"SBICDCENCL66, bay 1",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH249SX4V,"1. fe80:0:0:0:5eed:8cff:fe39:8de6, 2. 172.16.35.210",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
Warning,"SBICDCENCL56, bay 1",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH248WZQP,"1. fe80:0:0:0:5eed:8cff:fe39:2b16, 2. 172.16.35.54",2.72 Sep 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL72, bay 1",localhost,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz,2,262144,SGH248XVWQ,"1. fe80:0:0:0:5eed:8cff:fe33:d136, 2. 172.16.42.209",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL55, bay 1",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH249STYG,"1. fe80:0:0:0:5eed:8cff:fe39:6c14, 2. 172.16.35.145",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL57, bay 1",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH234XP73,"1. fe80:0:0:0:5eed:8cff:fe2e:c8e, 2. 172.16.35.41",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
Warning,"SBICDCENCL70, bay 1",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH311WK8S,"1. fe80:0:0:0:5eed:8cff:fea8:10f0, 2. 172.16.42.183",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL74, bay 1",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH314TDSX,"1. fe80:0:0:0:5eed:8cff:feab:280c, 2. 172.16.67.0",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL63, bay 1",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH249STWX,"1. fe80:0:0:0:5eed:8cff:fe39:5d6c, 2. 172.16.35.191",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL59, bay 1",SCCPPBLRESX371.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,393216,SGH234XPML,"1. fe80:0:0:0:5eed:8cff:fe2e:fb24, 2. 172.16.35.119",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
OK,"SBICDCENCL67, bay 1",SCCPTBLRESX410.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH251XRDL,"1. fe80:0:0:0:5eed:8cff:fe39:5f30, 2. 172.16.35.211",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL57, bay 2",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,524288,SGH234XM7X,"1. fe80:0:0:0:5eed:8cff:fe2e:2c38, 2. 172.16.35.42",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
OK,"SBICDCENCL68, bay 2",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH249SX4X,"1. fe80:0:0:0:5eed:8cff:fe39:cc0c, 2. 172.16.42.157",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
Critical,"SBICDCENCL74, bay 2",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH243TBBG,"1. fe80:0:0:0:5eed:8cff:fe34:d60, 2. 172.16.67.2",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL71, bay 2",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH311WK8V,"1. fe80:0:0:0:5eed:8cff:fea8:20be, 2. 172.16.42.186",2.81 Mar 07 2023,I44 v1.72 (02/02/2023),DC-Synergy-2
OK,"SBICDCENCL59, bay 2",SCCPTBLRESX524.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 6338 CPU @ 2.00GHz,2,524288,SGH339MCPR,"1. fe80:0:0:0:5eed:8cff:feb3:b154, 2. 172.16.35.120",2.99 Nov 15 2023,I44 v1.90 (10/19/2023),DC-Synergy-2
OK,"SBICDCENCL61, bay 2",SCCPPBLRESX384,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH243TBBK,"1. fe80:0:0:0:5eed:8cff:fe34:ab2c, 2. 172.16.35.160",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL62, bay 2",SCCPPBLRESX394,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH247WC2F,"1. fe80:0:0:0:5eed:8cff:fe38:6cf4, 2. 172.16.35.186",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL60, bay 2",SCCPPBLRESX391.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH247WC2Q,"1. fe80:0:0:0:5eed:8cff:fe38:6cd8, 2. 172.16.35.166",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL69, bay 2",SCCPPBLRESX422.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH251XRFC,"1. fe80:0:0:0:5eed:8cff:fe39:6fb4, 2. 172.16.42.158",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL75, bay 2",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz,2,262144,SGH248XVWJ,"1. fe80:0:0:0:5eed:8cff:fe33:e0d2, 2. 172.16.66.253",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
Warning,"SBICDCENCL63, bay 2",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH249STWV,"1. fe80:0:0:0:5eed:8cff:fe39:6d70, 2. 172.16.35.193",2.72 Sep 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL56, bay 2",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH234XP7J,"1. fe80:0:0:0:5eed:8cff:fe2e:cac, 2. 172.16.35.55",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
OK,"SBICDCENCL73, bay 2",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH314TDSV,"1. fe80:0:0:0:5eed:8cff:feab:1880, 2. 172.16.42.224",2.81 Mar 07 2023,I44 v1.72 (02/02/2023),DC-Synergy-2
Warning,"SBICDCENCL70, bay 2",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH311WK8Y,"1. fe80:0:0:0:5eed:8cff:fea8:206c, 2. 172.16.42.184",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL66, bay 2",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH249SX4W,"1. fe80:0:0:0:5eed:8cff:fe39:4dbe, 2. 172.16.35.212",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
Critical,"SBICDCENCL58, bay 2",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,262144,SGH240YH86,"1. fe80:0:0:0:5eed:8cff:fe34:32bc, 2. 172.16.35.133",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
Warning,"SBICDCENCL55, bay 2",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH249STY0,"1. fe80:0:0:0:5eed:8cff:fe39:4cc6, 2. 172.16.35.148",2.72 Sep 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL72, bay 2",sccppblresx437,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5320 CPU @ 2.20GHz,2,393216,SGH311W68R,"1. fe80:0:0:0:5eed:8cff:fea7:ad5a, 2. 172.16.42.210",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL67, bay 2",SCCPTBLRESX411.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH251XRD9,"1. fe80:0:0:0:5eed:8cff:fe39:5f26, 2. 172.16.35.213",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
Warning,"SBICDCENCL74, bay 3",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH314TDSY,"1. fe80:0:0:0:5eed:8cff:feab:3812, 2. 172.16.67.4",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL57, bay 3",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH240YWB2,"1. fe80:0:0:0:5eed:8cff:fe34:2264, 2. 172.16.35.43",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
Warning,"SBICDCENCL63, bay 3",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH249STX4,"1. fe80:0:0:0:5eed:8cff:fe39:5dac, 2. 172.16.35.194",2.72 Sep 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL68, bay 3",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH249STY6,"1. fe80:0:0:0:5eed:8cff:fe39:cc3c, 2. 172.16.42.159",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL73, bay 3",sccppblresx310.sbicmpc.internal,Synergy 480 Gen10,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2,393216,SGH951Y5N1,"1. fe80:0:0:0:af1:eaff:fe82:d396, 2. 172.16.42.231",2.60 Dec 06 2021,I42 v2.58 (11/24/2021),DC-Synergy-2
OK,"SBICDCENCL71, bay 3",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH313SL6D,"1. fe80:0:0:0:5eed:8cff:feab:f71a, 2. 172.16.42.187",2.81 Mar 07 2023,I44 v1.72 (02/02/2023),DC-Synergy-2
OK,"SBICDCENCL58, bay 3",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH234XM7R,"1. fe80:0:0:0:5eed:8cff:fe2e:c06, 2. 172.16.35.134",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
Critical,"SBICDCENCL60, bay 3",SCCPPBLRESX392.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,QH18NP0786,"1. fe80:0:0:0:b67a:f1ff:fec5:abd6, 2. 172.16.35.167",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
OK,"SBICDCENCL61, bay 3",SCCPPBLRESX385.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH243TBBN,"1. fe80:0:0:0:5eed:8cff:fe34:3d2a, 2. 172.16.35.161",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL62, bay 3",SCCPPBLRESX395,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH247WC2X,"1. fe80:0:0:0:5eed:8cff:fe38:4c8c, 2. 172.16.35.187",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL69, bay 3",sccppblresx417,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH251XRDP,"1. fe80:0:0:0:5eed:8cff:fe39:5f56, 2. 172.16.42.160",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL55, bay 3",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH249STXS,"1. fe80:0:0:0:5eed:8cff:fe39:7ca8, 2. 172.16.35.153",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL66, bay 3",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH249SX4T,"1. fe80:0:0:0:5eed:8cff:fe39:8d36, 2. 172.16.35.214",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
Warning,"SBICDCENCL75, bay 3",,Synergy 480 Gen10,Intel(R) Xeon(R) Silver 4214R CPU @ 2.40GHz,2,262144,SGH126YY86,"1. fe80:0:0:0:b67a:f1ff:feb0:46c4, 2. 172.16.66.254",2.71 Jul 04 2022,I42 v2.66 (06/01/2022),DC-Synergy-2
OK,"SBICDCENCL70, bay 3",SCCPPBLRAPP1012,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,131072,SGH311W697,"1. fe80:0:0:0:5eed:8cff:feaa:adde, 2. 172.16.42.190",2.72 Sep 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL72, bay 3",SCCPPBLRESX439.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5320 CPU @ 2.20GHz,2,393216,SGH311W68V,"1. fe80:0:0:0:5eed:8cff:feaa:adc8, 2. 172.16.42.211",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL59, bay 3",SCCPPBLRESX372.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,393216,SGH234XPMJ,"1. fe80:0:0:0:5eed:8cff:fe2e:ebb4, 2. 172.16.35.121",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
OK,"SBICDCENCL67, bay 3",SCCPTBLRESX412.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH251XRDD,"1. fe80:0:0:0:5eed:8cff:fe39:5f32, 2. 172.16.35.215",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL56, bay 3",SCCPPBLRESX369.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,393216,SGH234XPL2,"1. fe80:0:0:0:5eed:8cff:fe2e:eb38, 2. 172.16.35.56",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
OK,"SBICDCENCL59, bay 4",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH234XP70,"1. fe80:0:0:0:5eed:8cff:fe2e:1c5a, 2. 172.16.35.122",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
Warning,"SBICDCENCL74, bay 4",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH311W6CZ,"1. fe80:0:0:0:5eed:8cff:feaa:adea, 2. 172.16.67.6",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
Critical,"SBICDCENCL75, bay 4",,Synergy 480 Gen10,Intel(R) Xeon(R) Gold 5222 CPU @ 3.80GHz,2,262144,SGH942WLXX,"1. fe80:0:0:0:af1:eaff:fe80:4aa, 2. 172.16.66.255",2.60 Dec 06 2021,I42 v2.58 (11/24/2021),DC-Synergy-2
OK,"SBICDCENCL56, bay 4",SCCPPBLRDBS803,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH248WZQQ,"1. fe80:0:0:0:5eed:8cff:fe39:9b68, 2. 172.16.35.57",2.81 Mar 07 2023,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL71, bay 4",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH314TJGC,"1. fe80:0:0:0:5eed:8cff:feab:8dc, 2. 172.16.42.188",2.81 Mar 07 2023,I44 v1.72 (02/02/2023),DC-Synergy-2
OK,"SBICDCENCL73, bay 4",SCCPPBLRESX438.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz,2,262144,SGH248XVVN,"1. fe80:0:0:0:5eed:8cff:fe33:c120, 2. 172.16.42.216",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL61, bay 4",SCCPPBLRESX386.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH243TB9Z,"1. fe80:0:0:0:5eed:8cff:fe34:1dde, 2. 172.16.35.162",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL69, bay 4",sccppblresx418,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH251XRDH,"1. fe80:0:0:0:5eed:8cff:fe39:2f7c, 2. 172.16.42.162",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL57, bay 4",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH234XSYK,"1. fe80:0:0:0:5eed:8cff:fe32:70ae, 2. 172.16.35.44",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
OK,"SBICDCENCL55, bay 4",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH249STXV,"1. fe80:0:0:0:5eed:8cff:fe39:4cf8, 2. 172.16.35.154",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL58, bay 4",SCCPPBLRESX374.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,393216,SGH234XPL1,"1. fe80:0:0:0:5eed:8cff:fe2e:fb1c, 2. 172.16.35.135",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
Warning,"SBICDCENCL62, bay 4",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH249STWT,"1. fe80:0:0:0:5eed:8cff:fe39:9d44, 2. 172.16.35.188",2.72 Sep 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL60, bay 4",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH311WK8F,"1. fe80:0:0:0:5eed:8cff:fea8:1070, 2. 172.16.35.168",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL68, bay 4",,Synergy 480 Gen10,Intel(R) Xeon(R) Silver 4208 CPU @ 2.10GHz,2,262144,SGH126YY1K,"1. fe80:0:0:0:b67a:f1ff:febf:b4a, 2. 172.16.42.161",2.71 Jul 04 2022,I42 v2.66 (06/01/2022),DC-Synergy-2
OK,"SBICDCENCL66, bay 4",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz,2,524288,SGH248XVW7,"1. fe80:0:0:0:5eed:8cff:fe33:f050, 2. 172.16.35.230",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
Warning,"SBICDCENCL63, bay 4",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH249STYD,"1. fe80:0:0:0:5eed:8cff:fe39:4cd0, 2. 172.16.35.195",2.72 Sep 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL70, bay 4",SCCPPBLRAPP1014,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,131072,SGH311W698,"1. fe80:0:0:0:5eed:8cff:feaa:ad7e, 2. 172.16.42.191",2.72 Sep 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL72, bay 4",SCCPPBLRESX440.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5320 CPU @ 2.20GHz,2,393216,SGH311W68Y,"1. fe80:0:0:0:5eed:8cff:feaa:ad30, 2. 172.16.42.212",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL67, bay 4",SCCPPBLRESX419.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH251XRD3,"1. fe80:0:0:0:5eed:8cff:fe39:6fa8, 2. 172.16.35.217",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL55, bay 5",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH249STXT,"1. fe80:0:0:0:5eed:8cff:fe39:5cc4, 2. 172.16.35.151",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL66, bay 5",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz,2,262144,SGH248XVVR,"1. fe80:0:0:0:5eed:8cff:fe33:b182, 2. 172.16.35.231",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL62, bay 5",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,65536,SGH249STX3,"1. fe80:0:0:0:5eed:8cff:fe39:4d6c, 2. 172.16.35.208",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL73, bay 5",SCCPPBLRESX443.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5320 CPU @ 2.20GHz,2,393216,SGH311W682,"1. fe80:0:0:0:5eed:8cff:feaa:ad7a, 2. 172.16.42.217",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL75, bay 5",SCCPPBLRESX472.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5320 CPU @ 2.20GHz,2,393216,SGH339NCVW,"1. fe80:0:0:0:5eed:8cff:febb:712a, 2. 172.16.67.1",2.90 May 11 2023,I44 v1.76 (04/20/2023),DC-Synergy-2
Warning,"SBICDCENCL61, bay 5",SCCPPBLRESX342.sbicmpc.internal,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5320 CPU @ 2.20GHz,2,524288,SGH313S473,"1. fe80:0:0:0:5eed:8cff:fea8:108c, 2. 172.16.35.163",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL69, bay 5",sccppblresc435,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Gold 5318Y CPU @ 2.10GHz,2,524288,SGH251XRDS,"1. fe80:0:0:0:5eed:8cff:fe39:5f76, 2. 172.16.42.164",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
Warning,"SBICDCENCL74, bay 5",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH311W6D0,"1. fe80:0:0:0:5eed:8cff:feaa:adf4, 2. 172.16.67.8",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL56, bay 5",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH240YWB9,"1. fe80:0:0:0:5eed:8cff:fe33:116e, 2. 172.16.35.58",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
OK,"SBICDCENCL58, bay 5",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH240YWB7,"1. fe80:0:0:0:5eed:8cff:fe34:e27c, 2. 172.16.35.136",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
OK,"SBICDCENCL60, bay 5",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH249STXW,"1. fe80:0:0:0:5eed:8cff:fe39:5c30, 2. 172.16.35.170",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL59, bay 5",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH234XM7T,"1. fe80:0:0:0:5eed:8cff:fe2e:fb7a, 2. 172.16.35.123",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
OK,"SBICDCENCL68, bay 5",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4314 CPU @ 2.40GHz,2,262144,SGH248XVX4,"1. fe80:0:0:0:5eed:8cff:fe33:119c, 2. 172.16.42.172",2.71 Jul 04 2022,I44 v1.66 (09/19/2022),DC-Synergy-2
OK,"SBICDCENCL57, bay 5",,Synergy 480 Gen10 Plus,Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz,2,262144,SGH234XM7N,"1. fe80:0:0:0:5eed:8cff:fe2e:3ca0, 2. 172.16.35.45",2.71 Jul 04 2022,I44 v1.60 (06/01/2022),DC-Synergy-2
